Topic,DateTime,URL,Title,Context,title_rn,rn
Covid19,2021-03-13 00:01:58.000000 UTC,https://www.fox43.com/article/news/health/coronavirus/vaccine/couple-gets-covid19-vaccine-after-trouble-scheduling-a-shot-thanks-to-help-on-matchmaker-site/521-462b6dc0-2a94-4dbb-adb4-f642cb035c9f,"After nearly 3 months of looking for a COVID-19 vaccine, this couple finally got shots thanks to an online tool anyone can use","Now, they finally have them. 65-year-old Kenneth Hartenstine described it as a 'vicious cycle' when he first spoke to FOX43 back in January about the trouble he was experiencing getting him and his wife a COVID-19 vaccine. By February he said he had lost count of how many places he had tried. Nearly 3 months later, success.",1,2
Covid19,2021-03-13 00:01:58.000000 UTC,http://www.mcall.com/news/pennsylvania/capitol-ideas/mc-nws-pa-vaccine-older-residents-20210310-u6zt4oq2azht7ft7mzxdbupc3m-story.html,Pennsylvania House committee members blast Department of Health for skipping COVID-19 vaccine hearing,"Zachary Shamberg, president and CEO of the Pennsylvania Health Care Association, noted that Thursday would mark the one-year anniversary of the World Health Organization declaration of COVID-19 as a pandemic. Shamberg, whose organization represents many long-term care facilities, said they still have many of the same questions on the vaccine rollout that thy had in February.",1,3
Covid19,2021-03-13 00:02:11.000000 UTC,https://www.australiannews.net/news/268091038/us-covid-19-vaccines-to-be-manufactured-in-india,US COVID-19 vaccines to be manufactured in India,"The Foreign Secretary also disclosed an ambitious target of producing a billion COVID-19 vaccines by the end of 2022. ""We are talking about producing a billion doses of vaccines by the end of 2022. It is an ambitious target. If you look at the fact that vaccines all over the world are limited to a few hundred million, a billion is a fairly large number.",1,4
Covid19,2021-03-13 00:02:14.000000 UTC,https://krdo.com/news/top-stories/2021/03/12/gov-polis-all-coloradans-expected-to-be-eligible-for-covid-19-vaccine-by-mid-april/,Gov. Polis: All Coloradans expected to be eligible for COVID-19 vaccine by mid-April,"The announcement came Friday as Polis also moved up the date of Phase 1B.4 to March 19. That phase includes restaurant workers and many other professions, expanding the eligible list to millions. Polis is giving an update on the response to COVID-19 Friday as a winter storm bears down on much of the state.",1,5
Covid19,2021-03-14 00:02:10.000000 UTC,https://www.fox13news.com/news/plan-ahead-arrive-early-pinellas-county-hosts-walk-up-covid-19-vaccination-clinics,"'Plan ahead, arrive early': Pinellas County hosts walk-up COVID-19 vaccination clinics","I'm ready for it. I was ready for it two months ago,"" said Sonia Bermudez, who got in line at 5:45 a.m. to make sure she would receive her dose. COVID UPDATES: Download the free FOX 13 News app for ongoing coronavirus coverage and live updates The county will be hosting more walk-up clinics in the coming week.",1,1
Covid19,2021-03-14 00:02:12.000000 UTC,https://isp.netscape.com/news/story/0002/20210313/KBN2B50P9_1,U.S. administers 105.7 million doses of COVID-19 vaccines: CDC," U.S. administers 105.7 million doses of COVID-19 vaccines: CDC 03/13/2021 23:33 (Reuters) - The United States has administered 105,703,501 doses of COVID-19 vaccines in the country and distributed 135,846,665 doses as of Saturday, the U.S. Centers for Disease Control and Prevention said. The tally is for Moderna, Pfizer/BioNTech, and Johnson & Johnson's vaccines as of 6:00 a.m. ET on Saturday, the agency said. According to the tally posted on March 12, the agency had administered 101,128,005 doses of the vaccines and distributed 133,337,525 doses.",1,2
Cases,2021-03-14 00:02:25.000000 UTC,https://www.newsoptimist.ca/saskatchewan-s-cutoff-age-for-booking-covid-19-vaccine-appointments-drops-again-1.24294045,Saskatchewan's cutoff age for booking COVID-19 vaccine appointments drops again,"The province's daily COVID-19 update on Saturday notes that over 100,000 vaccine doses have now been administered. Saskatchewan is also reporting 153 new cases of COVID-19 as well as the virus-related death of one person in the Saskatoon zone. This report by The Canadian Press was first published March 13, 2021.",1,3
Covid19,2021-03-14 00:02:33.000000 UTC,https://www.business-standard.com/article/current-affairs/nepal-to-administer-second-dose-of-covid-19-vaccine-from-april-20-121030700027_1.html,Nepal to administer second dose of Covid-19 vaccine from April 20,"Your encouragement and constant feedback on how to improve our offering have only made our resolve and commitment to these ideals stronger. Even during these difficult times arising out of Covid-19, we continue to remain committed to keeping you informed and updated with credible news, authoritative views and incisive commentary on topical issues of relevance. We, however, have a request.",1,4
Cases,2021-03-14 00:02:35.000000 UTC,http://www.xinhuanet.com/english/2021-03/13/c_139807834.htm,Georgia receives first batch of COVID-19 vaccines - Xinhua,"The AstraZeneca/Oxford vaccines will be given to priority groups including medical workers from Monday, which will mark the beginning of the nationwide vaccination campaign in Georgia, Health Minister Ekaterine Tikaradze said at a news briefing in Tbilisi. Georgia on Saturday reported 344 new COVID-19 cases, taking its total to 274,721, according to the country's National Center for Disease Control and Public Health (NCDC). Data from the NCDC showed that 240 more patients have recovered in the past 24 hours, taking the total number of recoveries to 268,004.",1,5
Shortages,2021-03-15 00:01:37.000000 UTC,https://www.fox5ny.com/news/i-missed-you-so-much-grandma-hugs-grandson-for-the-first-time-after-getting-covid-19-vaccine,'I missed you so much': Grandma hugs grandson for the first time after getting COVID-19 vaccine,"Vaccinated adults can also gather indoors with unvaccinated people from one other household without wearing masks, the CDC announced. According to the Centers for Disease Control and Prevention, more than 37.4 million Americans have been fully vaccinated against COVID-19, representing more than 11% of the total population in the U.S. President Joe Biden has directed his administration to order another 100 million doses of the Johnson & Johnson coronavirus vaccine, growing a likely U.S. surplus of doses later this year while much of the rest of the world struggles with shortages. RELATED: Biden directs states to make all adults eligible for COVID-19 vaccine by May 1 Even before Wednesday's order, the U.S. was to have enough approved vaccine delivered by the end of May to cover every adult a",1,1
Covid19,2021-03-15 00:01:47.000000 UTC,https://www.thehour.com/local/article/As-state-presses-equitable-distribution-Stamford-16025162.php,"As state presses equitable distribution, Stamford COVID-19 vaccine clinic reaches immigrant community","While Hartford and Bridgeport are among the lowest, with about 11 percent of residents vaccinated, state data shows Stamford has reached nearly 18 percent of its population. U.S. Rep. Himes, D-4, reiterated that Connecticut is focused on continuing its concerted efforts to allocate vaccines to the areas that need it most. ""Getting people vaccinated, importantly getting people vaccinated in neighborhoods like this one — Communities of color, immigrant-heavy communities — where sadly, all too often, those most vulnerable to COVID-19 are those least likely to get vaccinated,"" Himes said.",1,2
Covid19,2021-03-15 00:01:48.000000 UTC,https://www.fox5ny.com/news/yo-yo-ma-performs-surprise-concert-at-covid-19-vaccination-site,Yo-Yo Ma performs surprise concert at COVID-19 vaccination site,"The quick concert came a year after Ma started posting recordings of himself using the hashtag #SongsOfComfort on social media. ""In these days of anxiety,"" he previously wrote on Twitter on March 13, 2020, ""I wanted to find a way to continue to share some of the music that gives me comfort."" Since then, he also has played surprise pop-up concerts for essential workers. According to the Centers for Disease Control and Prevention, more than 37.4 million Americans have been fully vaccinated against COVID-19, representing more than 11% of the total population in the U.S.",1,3
Shortages,2021-03-15 00:01:58.000000 UTC,https://www.foxla.com/news/white-house-us-reaches-world-record-in-daily-covid-19-vaccinations,White House: US reaches world record in daily COVID-19 vaccinations,"Klain's tweet was in response to a Bloomberg reporter's tweet explaining that the federal government's latest reported number of daily doses, at 4.6 million, was misleading. ""The boring answer: It's a one-time methodological bump from a later-than-usual CDC data pull that sucked in more data than usual,"" the Bloomberg reporter posted. Advertisement According to the Centers for Disease Control and Prevention, more than 37.4 million Americans have been fully vaccinated against COVID-19, representing more than 11% of the total population in the U.S. RELATED: Biden directs states to make all adults eligible for COVID-19 vaccine by May 1 President Joe Biden has directed his administration to order another 100 million doses of the Johnson & Johnson coronavirus vaccine, growing a likely U.S. surp",1,4
Covid19,2021-03-15 00:02:02.000000 UTC,https://www.ksmb.com/news/yo-yo-ma-offers-impromptu-performance-at-covid-19-vaccination-clinic/,Yo-Yo Ma offers impromptu performance at Covid-19 vaccination clinic,"Those getting their Covid-19 vaccine at Berkshire Community College in Pittsville, Massachusetts, on Saturday were serenaded by famous cellist Yo-Yo Ma. According to the Berkshire Eagle, Ma played during the required 15 minute observation period following his second shot of a Covid-19 vaccine. The collegeshared a picture and video of the mini concert on their social media. Richard Hall of the Berkshire COVID-19 Vaccine Collaborative told the Eagle that Ma had just completed his second vaccineshot and ""wanted to give back.""",1,5
